id,0,1,2,3,4,5
6724,0.894500732421875,0.0,0.0261688232421875,0.0793304443359375,0.0,0.0
6725,1.0,0.0,0.0,0.0,0.0,0.0
6858,0.8720741271972656,0.0,9.5367431640625e-05,0.12783050537109375,0.0,0.0
6859,0.9693870544433594,0.0,0.0,0.030612945556640625,0.0,0.0
6860,0.9759635925292969,0.0,0.0,0.024036407470703125,0.0,0.0
6870,0.9262351989746094,0.0,0.0,0.07376480102539062,0.0,0.0
6871,0.5580329895019531,0.0,0.0,0.4419670104980469,0.0,0.0
6872,0.3060417175292969,0.0,0.0,0.6939582824707031,0.0,0.0
6873,0.8479385375976562,0.0,0.0,0.15206146240234375,0.0,0.0
6874,0.8228683471679688,0.0,0.0,0.17713165283203125,0.0,0.0
6875,0.44661712646484375,0.0,0.0,0.5533828735351562,0.0,0.0
6876,0.43437957763671875,0.0,0.020168304443359375,0.5454521179199219,0.0,0.0
6877,0.33587646484375,0.0,0.0,0.66412353515625,0.0,0.0
6878,0.8506202697753906,0.0,0.0,0.14937973022460938,0.0,0.0
6879,0.8712615966796875,0.0,0.0,0.1287384033203125,0.0,0.0
6880,0.9375648498535156,0.0,0.062435150146484375,0.0,0.0,0.0
6881,1.0,0.0,0.0,0.0,0.0,0.0
7013,1.0,0.0,0.0,0.0,0.0,0.0
7014,1.0,0.0,0.0,0.0,0.0,0.0
7015,1.0,0.0,0.0,0.0,0.0,0.0
7016,0.9344253540039062,0.0,0.0,0.06557464599609375,0.0,0.0
7026,0.709136962890625,0.0,0.0,0.290863037109375,0.0,0.0
7027,1.0,0.0,0.0,0.0,0.0,0.0
7028,1.0,0.0,0.0,0.0,0.0,0.0
7029,1.0,0.0,0.0,0.0,0.0,0.0
7030,0.9336814880371094,0.0,0.0,0.06631851196289062,0.0,0.0
7031,1.0,0.0,0.0,0.0,0.0,0.0
7032,0.5705833435058594,0.0,0.0,0.4294166564941406,0.0,0.0
7033,0.9966888427734375,0.0,0.000152587890625,0.0031585693359375,0.0,0.0
7034,0.6658401489257812,0.0,0.0,0.33415985107421875,0.0,0.0
7035,1.0,0.0,0.0,0.0,0.0,0.0
7036,1.0,0.0,0.0,0.0,0.0,0.0
7037,1.0,0.0,0.0,0.0,0.0,0.0
7168,0.7146110534667969,0.0,0.0,0.2853889465332031,0.0,0.0
7171,0.9835777282714844,0.0,0.0001220703125,0.016300201416015625,0.0,0.0
7172,0.5792350769042969,0.0,0.0001220703125,0.4206428527832031,0.0,0.0
7182,1.0,0.0,0.0,0.0,0.0,0.0
7183,1.0,0.0,0.0,0.0,0.0,0.0
7184,1.0,0.0,0.0,0.0,0.0,0.0
7185,1.0,0.0,0.0,0.0,0.0,0.0
7186,1.0,0.0,0.0,0.0,0.0,0.0
7187,1.0,0.0,0.0,0.0,0.0,0.0
7188,0.9254417419433594,0.0,0.0,0.07455825805664062,0.0,0.0
7189,1.0,0.0,0.0,0.0,0.0,0.0
7190,1.0,0.0,0.0,0.0,0.0,0.0
7191,1.0,0.0,0.0,0.0,0.0,0.0
7326,0.715667724609375,0.0,0.03490447998046875,0.24942779541015625,0.0,0.0
7327,0.537750244140625,0.0,0.0,0.462249755859375,0.0,0.0
7328,0.9678497314453125,0.0,0.0,0.0321502685546875,0.0,0.0
7338,0.9994773864746094,0.0,0.000522613525390625,0.0,0.0,0.0
7339,1.0,0.0,0.0,0.0,0.0,0.0
7340,1.0,0.0,0.0,0.0,0.0,0.0
7342,1.0,0.0,0.0,0.0,0.0,0.0
7343,0.9163246154785156,0.0,3.814697265625e-05,0.08363723754882812,0.0,0.0
7344,0.3991813659667969,0.0,0.0,0.6008186340332031,0.0,0.0
7345,0.7952079772949219,0.0,0.0673065185546875,0.13748550415039062,0.0,0.0
7346,1.0,0.0,0.0,0.0,0.0,0.0
7472,0.8361701965332031,0.0,0.00046539306640625,0.16336441040039062,0.0,0.0
7473,0.877105712890625,0.0,0.0,0.122894287109375,0.0,0.0
7498,0.9888267517089844,0.0,0.0,0.011173248291015625,0.0,0.0
7499,0.7057914733886719,0.0,0.00525665283203125,0.2889518737792969,0.0,0.0
7500,0.946441650390625,0.0,0.0,0.053558349609375,0.0,0.0
7501,0.7539176940917969,0.0,0.0,0.24608230590820312,0.0,0.0
7502,0.7630996704101562,0.0,0.0,0.23690032958984375,0.0,0.0
7503,1.0,0.0,0.0,0.0,0.0,0.0
7626,1.0,0.0,0.0,0.0,0.0,0.0
7627,0.9634513854980469,0.0,0.0,0.036548614501953125,0.0,0.0
7628,0.7841796875,0.0,0.0012359619140625,0.2145843505859375,0.0,0.0
7640,1.0,0.0,0.0,0.0,0.0,0.0
7654,1.0,0.0,0.0,0.0,0.0,0.0
7655,0.9234085083007812,0.0,3.814697265625e-06,0.07639694213867188,0.00019073486328125,0.0
7656,0.9154891967773438,0.0,0.000537872314453125,0.08397293090820312,0.0,0.0
7657,0.7707977294921875,0.0,3.814697265625e-05,0.22916412353515625,0.0,0.0
7658,1.0,0.0,0.0,0.0,0.0,0.0
7795,0.5045127868652344,0.08432769775390625,0.10516738891601562,0.18718719482421875,0.118804931640625,0.0
7812,1.0,0.0,0.0,0.0,0.0,0.0
7813,1.0,0.0,0.0,0.0,0.0,0.0
7814,1.0,0.0,0.0,0.0,0.0,0.0
7966,1.0,0.0,0.0,0.0,0.0,0.0
7967,0.7306404113769531,0.0,0.0,0.2693595886230469,0.0,0.0
7968,1.0,0.0,0.0,0.0,0.0,0.0
7969,0.9761962890625,0.0,0.0,0.0238037109375,0.0,0.0
7970,0.6749839782714844,0.0,0.0,0.3250160217285156,0.0,0.0
7971,0.0,0.0,0.18557357788085938,0.8144264221191406,0.0,0.0
7972,0.44075775146484375,0.0,0.51263427734375,0.04660797119140625,0.0,0.0
8089,1.0,0.0,0.0,0.0,0.0,0.0
8090,1.0,0.0,0.0,0.0,0.0,0.0
8104,1.0,0.0,0.0,0.0,0.0,0.0
