RASTERVALU,id,0,1,2,3,4,5
2,20494,0.0,0.0,0.9999923706054688,7.62939453125e-06,0.0,0.0
2,20495,0.1229209899902343,0.0,0.8770790100097656,0.0,0.0,0.0
2,20496,0.1380653381347656,0.0,0.3033981323242187,0.5585365295410156,0.0,0.0
2,20497,0.2951164245605469,0.0,1.1444091796875e-05,0.7048721313476562,0.0,0.0
2,20498,0.0,0.0,0.8260650634765625,0.1739349365234375,0.0,0.0
2,20499,0.0432968139648437,0.0,0.029205322265625,0.9274978637695312,0.0,0.0
2,20500,0.2175445556640625,0.0,0.0,0.7824554443359375,0.0,0.0
2,20501,0.044281005859375,0.0,1.52587890625e-05,0.9557037353515624,0.0,0.0
2,20502,0.0310897827148437,0.0,0.0005989074707031,0.9683113098144532,0.0,0.0
2,20503,0.0,0.0,0.9706382751464844,0.0293617248535156,0.0,0.0
2,20504,1.1444091796875e-05,0.0,0.3234176635742187,0.6765708923339844,0.0,0.0
2,20505,0.0008544921875,0.0,0.9832305908203124,0.0159149169921875,0.0,0.0
2,20506,0.0,0.0,1.0,0.0,0.0,0.0
2,20507,0.0,0.0,0.8475112915039062,0.1524887084960937,0.0,0.0
2,20508,0.0206527709960937,0.0,0.9793472290039062,0.0,0.0,0.0
2,20513,0.9305953979492188,0.0,0.0694046020507812,0.0,0.0,0.0
2,20514,0.3833465576171875,0.0,0.6166534423828125,0.0,0.0,0.0
2,20515,0.0,0.0,1.0,0.0,0.0,0.0
2,20516,0.1047821044921875,0.0,0.8952178955078125,0.0,0.0,0.0
2,20517,0.7381744384765625,0.0,0.2618255615234375,0.0,0.0,0.0
2,20518,0.4979972839355469,0.0,0.0640983581542968,0.4379043579101562,0.0,0.0
2,20520,0.6394081115722656,0.0,0.2240142822265625,0.1365776062011718,0.0,0.0
2,20521,0.418487548828125,0.0,0.0,0.581512451171875,0.0,0.0
2,20646,0.7094535827636719,0.0,8.0108642578125e-05,0.29046630859375,0.0,0.0
2,20647,0.0156440734863281,0.0,0.5307807922363281,0.4535751342773437,0.0,0.0
2,20648,0.1377677917480468,0.0,0.4695320129394531,0.3927001953125,0.0,0.0
2,20649,0.0001373291015625,0.0,0.000152587890625,0.9997100830078124,0.0,0.0
2,20650,0.3269538879394531,0.0,0.394317626953125,0.2787284851074219,0.0,0.0
2,20651,0.0,0.0,0.7227973937988281,0.2772026062011719,0.0,0.0
2,20652,0.0510787963867187,0.0,0.94085693359375,0.0080642700195312,0.0,0.0
2,20653,0.0,0.0,0.9963417053222656,0.0036582946777343,0.0,0.0
2,20654,0.0,0.0,0.9918441772460938,0.0081558227539062,0.0,0.0
2,20655,0.0089759826660156,0.0,0.2904014587402344,0.70062255859375,0.0,0.0
2,20656,0.0744667053222656,0.0,0.06787109375,0.8576622009277344,0.0,0.0
2,20657,0.0,0.0,0.8829574584960938,0.1170425415039062,0.0,0.0
2,20658,0.0,0.0,1.0,0.0,0.0,0.0
2,20659,0.0082778930664062,0.0,0.9917221069335938,0.0,0.0,0.0
2,20660,0.0,0.0,1.0,0.0,0.0,0.0
2,20661,0.0,0.0,1.0,0.0,0.0,0.0
2,20662,0.0,0.0,1.0,0.0,0.0,0.0
2,20663,0.1598892211914062,0.0,0.7840843200683594,0.0560264587402343,0.0,0.0
2,20669,0.5729789733886719,0.0,0.0922470092773437,0.3347740173339844,0.0,0.0
2,20670,0.6310043334960938,0.0,0.3025360107421875,0.0664596557617187,0.0,0.0
2,20671,0.0710945129394531,0.0,0.9289054870605468,0.0,0.0,0.0
2,20672,0.0013961791992187,0.0,0.9488792419433594,0.0497245788574218,0.0,0.0
2,20673,0.0278205871582031,0.0,0.9550666809082032,0.0171127319335937,0.0,0.0
2,20675,0.4528541564941406,0.0,0.0700225830078125,0.4771232604980469,0.0,0.0
2,20678,0.6040306091308594,0.0,0.2614593505859375,0.1345100402832031,0.0,0.0
2,20679,0.2920303344726562,0.0,0.7045021057128906,0.0034675598144531,0.0,0.0
2,20803,0.0087394714355468,0.0,0.7814483642578125,0.2098121643066406,0.0,0.0
2,20804,0.2256813049316406,0.0,8.0108642578125e-05,0.7742385864257812,0.0,0.0
2,20805,0.0351982116699218,0.0,0.0,0.964801788330078,0.0,0.0
2,20806,0.0015525817871093,0.0,0.9784774780273438,0.0199699401855468,0.0,0.0
2,20807,0.0160751342773437,0.0,0.9839248657226562,0.0,0.0,0.0
2,20808,0.0,0.0,1.0,0.0,0.0,0.0
